experiment,pattern,parameter_value,injection_rate,offered_packet_load,offered_flit_load,inj_vnet,packet_size_bytes,flits_per_packet,vcs_per_vnet,router_latency,link_width_bits,packets_injected,packets_received,flits_injected,flits_received,packet_throughput,flit_throughput,delivery_ratio,queueing_latency,network_latency,packet_latency,flit_queueing_latency,flit_network_latency,flit_latency,average_hops,average_link_utilization,sim_ticks,sim_freq
link_width_data,uniform_random,256,0.13,0.065,0.195,2,72,3,4,1,256,41441.0,41367.0,124323.0,124124.0,0.0646359375,0.19394375,0.9982143288048069,2.001765,19.092513,21.094278,2.001764,16.711522,18.713287,5.232195,89.8534,10000.0,2000000000.0
link_width_data,uniform_random,256,0.14,0.07,0.21000000000000002,2,72,3,4,1,256,44515.0,44436.0,133545.0,133336.0,0.06943125,0.2083375,0.9982253173087723,2.002363,19.601629,21.603992,2.002362,17.076761,19.079123,5.250862,96.7644,10000.0,2000000000.0
link_width_data,uniform_random,256,0.15,0.075,0.22499999999999998,2,72,3,4,1,256,47716.0,47617.0,143148.0,142900.0,0.0744015625,0.22328125,0.9979252242434403,2.002835,20.055253,22.058088,2.002834,17.39627,19.399104,5.241113,103.5667,10000.0,2000000000.0
link_width_data,uniform_random,256,0.16,0.08,0.24,2,72,3,4,1,256,50920.0,50813.0,152760.0,152475.0,0.0793953125,0.2382421875,0.9978986645718775,2.004093,20.790329,22.794423,2.004092,17.979747,19.98384,5.262725,110.8543,10000.0,2000000000.0
link_width_data,uniform_random,256,0.17,0.085,0.255,2,72,3,4,1,256,54190.0,54062.0,162570.0,162247.0,0.084471875,0.2535109375,0.9976379405794427,2.005938,21.357275,23.363213,2.005935,18.426079,20.432014,5.254507,117.844,10000.0,2000000000.0
link_width_data,uniform_random,256,0.18,0.09,0.27,2,72,3,4,1,256,57428.0,57312.0,172284.0,171987.0,0.08955,0.2687296875,0.9979800794037752,2.010818,22.171901,24.182719,2.010815,19.102479,21.113293,5.252781,124.8466,10000.0,2000000000.0
link_width_data,uniform_random,256,0.19,0.095,0.28500000000000003,2,72,3,4,1,256,60683.0,60526.0,182049.0,181636.0,0.094571875,0.28380625,0.9974127844701152,2.021809,23.150696,25.172504,2.021802,19.935283,21.957084,5.263417,132.0845,10000.0,2000000000.0
link_width_data,uniform_random,256,0.2,0.1,0.30000000000000004,2,72,3,4,1,256,63801.0,63649.0,191403.0,190987.0,0.0994515625,0.2984171875,0.9976175922007492,2.029694,24.394916,26.42461,2.029709,21.038971,23.06868,5.263772,138.8783,10000.0,2000000000.0
link_width_data,uniform_random,256,0.21,0.105,0.315,2,72,3,4,1,256,67103.0,66916.0,201309.0,200815.0,0.10455625,0.3137734375,0.9972132393484643,2.0347,25.878579,27.913279,2.034763,22.399178,24.433942,5.252685,145.831,10000.0,2000000000.0
link_width_data,uniform_random,256,0.22,0.11,0.33,2,72,3,4,1,256,70205.0,70033.0,210615.0,210167.0,0.1094265625,0.3283859375,0.9975500320489994,2.373624,28.961632,31.335256,2.373503,25.338693,27.712196,5.230598,152.133,10000.0,2000000000.0
link_width_data,uniform_random,256,0.23,0.115,0.34500000000000003,2,72,3,4,1,256,73249.0,72985.0,219747.0,219038.0,0.1140390625,0.342246875,0.9963958552335186,3.656121,33.190793,36.846914,3.658689,29.453501,33.112191,5.245314,158.9468,10000.0,2000000000.0
link_width_data,uniform_random,256,0.24,0.12,0.36,2,72,3,4,1,256,75751.0,75364.0,227253.0,226171.0,0.11775625,0.3533921875,0.9948911565523888,66.146927,45.478133,111.62506,66.177171,41.625297,107.802468,5.234548,163.9391,10000.0,2000000000.0
link_width_data,uniform_random,256,0.25,0.125,0.375,2,72,3,4,1,256,76961.0,76499.0,230883.0,229582.0,0.1195296875,0.358721875,0.993996959498967,147.722402,53.352867,201.075269,147.747197,49.440444,197.187641,5.217774,166.0719,10000.0,2000000000.0
link_width_data,uniform_random,256,0.26,0.13,0.39,2,72,3,4,1,256,77055.0,76562.0,231165.0,229765.0,0.119628125,0.3590078125,0.9936019726169619,269.221337,60.029767,329.251104,269.219864,56.103079,325.322943,5.173199,165.2025,10000.0,2000000000.0
link_width_data,uniform_random,256,0.27,0.135,0.405,2,72,3,4,1,256,77076.0,76581.0,231228.0,229843.0,0.1196578125,0.3591296875,0.993577767398412,437.632481,63.241705,500.874186,437.825955,59.281462,497.107417,5.172888,165.2654,10000.0,2000000000.0
link_width_data,uniform_random,256,0.28,0.14,0.42000000000000004,2,72,3,4,1,256,77461.0,76949.0,232383.0,230937.0,0.1202328125,0.3608390625,0.993390222176321,533.497394,64.400694,597.898088,533.620074,60.447832,594.067906,5.13954,165.2621,10000.0,2000000000.0
link_width_data,uniform_random,256,0.29,0.145,0.43499999999999994,2,72,3,4,1,256,77720.0,77219.0,233160.0,231729.0,0.1206546875,0.3620765625,0.9935537828100875,613.645644,65.579767,679.225411,613.963289,61.616854,675.580143,5.136737,165.7488,10000.0,2000000000.0
link_width_data,uniform_random,256,0.3,0.15,0.44999999999999996,2,72,3,4,1,256,76911.0,76389.0,230733.0,229258.0,0.1193578125,0.358215625,0.9932129344307056,736.930684,67.578251,804.508935,737.148405,63.603848,800.752253,5.119385,163.6184,10000.0,2000000000.0
link_width_data,uniform_random,256,0.31,0.155,0.46499999999999997,2,72,3,4,1,256,77339.0,76798.0,232017.0,230490.0,0.119996875,0.360140625,0.9930048229224583,796.674327,67.894542,864.568869,796.897631,63.919988,860.817619,5.092998,163.8714,10000.0,2000000000.0
link_width_data,uniform_random,256,0.32,0.16,0.48,2,72,3,4,1,256,77125.0,76580.0,231375.0,229852.0,0.11965625,0.35914375,0.992933549432739,897.992152,69.065291,967.057443,898.466792,65.092651,963.559443,5.090027,163.3444,10000.0,2000000000.0
link_width_data,uniform_random,256,0.33,0.165,0.495,2,72,3,4,1,256,77393.0,76860.0,232179.0,230654.0,0.12009375,0.360396875,0.9931130722416756,951.606674,69.69382,1021.300494,951.828375,65.719294,1017.547669,5.063298,163.2905,10000.0,2000000000.0
link_width_data,uniform_random,256,0.34,0.17,0.51,2,72,3,4,1,256,77225.0,76657.0,231675.0,230069.0,0.1197765625,0.3594828125,0.9926448688896082,980.875837,69.867501,1050.743337,981.209668,65.886395,1047.096062,5.057039,162.7672,10000.0,2000000000.0
link_width_data,uniform_random,256,0.35,0.175,0.5249999999999999,2,72,3,4,1,256,77316.0,76785.0,231948.0,230447.0,0.1199765625,0.3600734375,0.9931320813285737,1124.611526,70.219835,1194.83136,1124.870005,66.235738,1191.105742,5.043954,162.7008,10000.0,2000000000.0
link_width_data,uniform_random,256,0.36,0.18,0.54,2,72,3,4,1,256,76731.0,76182.0,230193.0,228626.0,0.119034375,0.357228125,0.9928451343003479,1168.630031,71.121459,1239.75149,1169.174258,67.148758,1236.323017,5.044684,161.4466,10000.0,2000000000.0
link_width_data,uniform_random,256,0.37,0.185,0.5549999999999999,2,72,3,4,1,256,76979.0,76407.0,230937.0,229322.0,0.1193859375,0.358315625,0.9925694020447134,1229.401953,71.592236,1300.994189,1229.90383,67.60859,1297.512419,5.033848,161.6922,10000.0,2000000000.0
link_width_data,uniform_random,256,0.38,0.19,0.5700000000000001,2,72,3,4,1,256,76231.0,75674.0,228693.0,227121.0,0.118240625,0.3548765625,0.9926932612716611,1308.530975,72.882285,1381.41326,1309.236455,68.895329,1378.131784,5.035466,160.1894,10000.0,2000000000.0
link_width_data,uniform_random,256,0.39,0.195,0.585,2,72,3,4,1,256,76907.0,76349.0,230721.0,229146.0,0.1192953125,0.358040625,0.9927444835970718,1334.582287,72.029535,1406.611822,1335.231651,68.038408,1403.270059,5.028833,161.4511,10000.0,2000000000.0
link_width_data,uniform_random,256,0.4,0.2,0.6000000000000001,2,72,3,4,1,256,76315.0,75758.0,228945.0,227374.0,0.118371875,0.355271875,0.992701303806591,1431.198131,72.903284,1504.101415,1431.770409,68.907034,1500.677443,5.032176,160.2921,10000.0,2000000000.0
link_width_data,uniform_random,256,0.41,0.205,0.615,2,72,3,4,1,256,76319.0,75734.0,228957.0,227299.0,0.118334375,0.3551546875,0.9923348052254354,1526.425899,73.568239,1599.994137,1527.119415,69.575594,1596.69501,5.026375,160.1132,10000.0,2000000000.0
link_width_data,uniform_random,256,0.42,0.21,0.63,2,72,3,4,1,256,76054.0,75510.0,228162.0,226613.0,0.117984375,0.3540828125,0.9928471875246535,1570.267819,73.545636,1643.813455,1570.878882,69.547224,1640.426105,5.025709,159.5631,10000.0,2000000000.0
link_width_data,uniform_random,256,0.43,0.215,0.645,2,72,3,4,1,256,76283.0,75702.0,228849.0,227203.0,0.118284375,0.3550046875,0.9923836241364393,1644.219215,73.534583,1717.753798,1645.070611,69.530116,1714.600727,5.036474,160.2862,10000.0,2000000000.0
link_width_data,uniform_random,256,0.44,0.22,0.66,2,72,3,4,1,256,76874.0,76303.0,230622.0,228998.0,0.1192234375,0.357809375,0.9925722611025835,1675.509194,73.056892,1748.566085,1676.169591,69.056385,1745.225976,5.02762,161.3352,10000.0,2000000000.0
link_width_data,uniform_random,256,0.45,0.225,0.675,2,72,3,4,1,256,76407.0,75812.0,229221.0,227531.0,0.11845625,0.3555171875,0.9922127553758163,1773.045415,73.56466,1846.610075,1773.899253,69.562455,1843.461709,5.035903,160.5054,10000.0,2000000000.0
link_width_data,uniform_random,256,0.46,0.23,0.6900000000000001,2,72,3,4,1,256,76360.0,75757.0,229080.0,227376.0,0.1183703125,0.355275,0.9921031953902567,1840.883958,73.525813,1914.409771,1841.690266,69.530439,1911.220705,5.037339,160.4547,10000.0,2000000000.0
link_width_data,uniform_random,256,0.47,0.235,0.705,2,72,3,4,1,256,76757.0,76181.0,230271.0,228641.0,0.1190328125,0.3572515625,0.9924957984288078,1907.571599,73.149539,1980.721138,1908.377063,69.149711,1977.526773,5.029168,161.1022,10000.0,2000000000.0
link_width_data,uniform_random,256,0.48,0.24,0.72,2,72,3,4,1,256,76594.0,76012.0,229782.0,228104.0,0.11876875,0.3564125,0.9924014935895762,1959.37973,73.218571,2032.5983,1959.828982,69.213881,2029.042862,5.026519,160.6916,10000.0,2000000000.0
link_width_data,uniform_random,256,0.49,0.245,0.735,2,72,3,4,1,256,76377.0,75824.0,229131.0,227544.0,0.118475,0.3555375,0.9927596004032627,2013.474705,73.757953,2087.232657,2014.145778,69.764665,2083.910444,5.038709,160.5433,10000.0,2000000000.0
link_width_data,uniform_random,256,0.5,0.25,0.75,2,72,3,4,1,256,76453.0,75893.0,229359.0,227777.0,0.1185828125,0.3559015625,0.9926752383817509,2094.234844,73.889054,2168.123898,2094.962095,69.878241,2164.840335,5.025595,160.406,10000.0,2000000000.0
link_width_data,transpose,64,0.01,0.005,0.045,2,72,9,4,1,64,3151.0,3146.0,28359.0,28335.0,0.004915625,0.0442734375,0.9984132021580451,2.0,25.474253,27.474253,2.0,19.381966,21.381966,5.32444,20.7594,10000.0,2000000000.0
link_width_data,transpose,64,0.02,0.01,0.09,2,72,9,4,1,64,6392.0,6373.0,57528.0,57406.0,0.0099578125,0.089696875,0.9970275344180225,2.0,28.97003,30.97003,2.0,21.506254,23.506254,5.270773,41.7946,10000.0,2000000000.0
link_width_data,transpose,64,0.03,0.015,0.135,2,72,9,4,1,64,9506.0,9464.0,85554.0,85275.0,0.0147875,0.1332421875,0.9955817378497791,2.218407,43.476014,45.694421,2.218153,33.610601,35.828754,5.281313,62.1786,10000.0,2000000000.0
link_width_data,transpose,64,0.04,0.02,0.18,2,72,9,4,1,64,11997.0,11892.0,107973.0,107157.0,0.01858125,0.1674328125,0.9912478119529883,107.496805,85.451816,192.948621,107.720345,73.80677,181.527114,4.878431,73.8843,10000.0,2000000000.0
link_width_data,transpose,64,0.05,0.025,0.225,2,72,9,4,1,64,13835.0,13682.0,124515.0,123317.0,0.021378125,0.1926828125,0.9889410914347669,257.093188,106.66043,363.753618,257.282873,94.100894,351.383767,4.326508,78.227,10000.0,2000000000.0
link_width_data,transpose,64,0.06,0.03,0.27,2,72,9,4,1,64,15001.0,14803.0,135009.0,133437.0,0.0231296875,0.2084953125,0.9868008799413373,391.94312,118.267784,510.210903,392.645308,105.477087,498.122395,3.878909,78.6759,10000.0,2000000000.0
link_width_data,transpose,64,0.07,0.035,0.31500000000000006,2,72,9,4,1,64,15989.0,15769.0,143901.0,142136.0,0.0246390625,0.2220875,0.9862405403715054,502.487729,122.862896,625.350625,503.076392,109.843608,612.919999,3.554582,79.1896,10000.0,2000000000.0
link_width_data,transpose,64,0.08,0.04,0.36,2,72,9,4,1,64,16862.0,16637.0,151758.0,149947.0,0.0259953125,0.2342921875,0.9866563871426877,611.736611,126.653724,738.390335,613.053746,113.603093,726.656839,3.302554,79.7574,10000.0,2000000000.0
link_width_data,transpose,64,0.09,0.045,0.40499999999999997,2,72,9,4,1,64,17611.0,17369.0,158499.0,156548.0,0.0271390625,0.24460625,0.9862585883822611,746.758478,126.066095,872.824573,748.377124,112.960332,861.337456,3.087909,79.9055,10000.0,2000000000.0
link_width_data,transpose,64,0.1,0.05,0.45,2,72,9,4,1,64,18325.0,18077.0,164925.0,162921.0,0.0282453125,0.2545640625,0.9864665757162346,818.306024,125.664546,943.97057,820.252306,112.549156,932.801462,2.907925,80.2225,10000.0,2000000000.0
link_width_data,transpose,64,0.11,0.055,0.495,2,72,9,4,1,64,18987.0,18726.0,170883.0,168773.0,0.029259375,0.2637078125,0.9862537525675462,878.652889,127.617484,1006.270373,880.518744,114.168463,994.687207,2.773026,80.8127,10000.0,2000000000.0
link_width_data,transpose,64,0.12,0.06,0.54,2,72,9,4,1,64,19537.0,19270.0,175833.0,173682.0,0.030109375,0.271378125,0.9863336233812765,970.370835,127.736689,1098.107525,972.816665,114.266406,1087.083071,2.66677,81.3202,10000.0,2000000000.0
link_width_data,transpose,64,0.13,0.065,0.585,2,72,9,4,1,64,20019.0,19754.0,180171.0,178055.0,0.030865625,0.2782109375,0.9867625755532244,1125.73575,126.286625,1252.022375,1128.186953,112.90604,1241.092994,2.604555,82.2472,10000.0,2000000000.0
link_width_data,transpose,64,0.14,0.07,0.6300000000000001,2,72,9,4,1,64,20494.0,20228.0,184446.0,182307.0,0.03160625,0.2848546875,0.9870205913926027,1249.062043,124.951651,1374.013694,1250.910113,111.415908,1362.326021,2.56994,83.5768,10000.0,2000000000.0
link_width_data,transpose,64,0.15,0.075,0.6749999999999999,2,72,9,4,1,64,20991.0,20723.0,188919.0,186772.0,0.0323796875,0.29183125,0.9872326235053118,1339.651498,122.078608,1461.730107,1341.486154,108.469267,1449.955422,2.497441,84.2633,10000.0,2000000000.0
link_width_data,transpose,64,0.16,0.08,0.72,2,72,9,4,1,64,21487.0,21216.0,193383.0,191218.0,0.03315,0.298778125,0.9873877228091404,1417.500189,119.977847,1537.478035,1419.97848,106.351018,1526.329498,2.44774,85.3121,10000.0,2000000000.0
link_width_data,transpose,64,0.17,0.085,0.765,2,72,9,4,1,64,21971.0,21700.0,197739.0,195556.0,0.03390625,0.30555625,0.9876655591461472,1482.19788,118.235668,1600.433548,1484.450173,104.44264,1588.892813,2.398975,86.2845,10000.0,2000000000.0
link_width_data,transpose,64,0.18,0.09,0.8099999999999999,2,72,9,4,1,64,22488.0,22214.0,202392.0,200191.0,0.034709375,0.3127984375,0.9878157239416577,1531.93162,116.757315,1648.688935,1533.996074,102.784586,1636.780659,2.352393,87.3949,10000.0,2000000000.0
link_width_data,transpose,64,0.19,0.095,0.855,2,72,9,4,1,64,23032.0,22757.0,207288.0,205090.0,0.0355578125,0.320453125,0.9880600903091351,1561.323417,115.76772,1677.091137,1563.749032,101.634687,1665.383719,2.308577,88.6261,10000.0,2000000000.0
link_width_data,transpose,64,0.2,0.1,0.9,2,72,9,4,1,64,23488.0,23209.0,211392.0,209171.0,0.0362640625,0.3268296875,0.9881215940054496,1593.158947,114.919859,1708.078806,1595.627276,100.54421,1696.171486,2.27173,89.6163,10000.0,2000000000.0
link_width_data,transpose,64,0.21,0.105,0.945,2,72,9,4,1,64,23989.0,23706.0,215901.0,213648.0,0.037040625,0.333825,0.9882029263412397,1622.051928,114.066565,1736.118493,1624.395796,99.322226,1723.718022,2.233375,90.7086,10000.0,2000000000.0
link_width_data,transpose,64,0.22,0.11,0.99,2,72,9,4,1,64,24453.0,24168.0,220077.0,217816.0,0.0377625,0.3403375,0.9883449883449883,1663.115483,113.423287,1776.53877,1665.317167,98.268979,1763.586146,2.199453,91.7355,10000.0,2000000000.0
link_width_data,transpose,64,0.23,0.115,1.0350000000000001,2,72,9,4,1,64,24592.0,24304.0,221328.0,219077.0,0.037975,0.3423078125,0.9882888744307091,1777.760245,112.640224,1890.400469,1780.4529,97.373376,1877.826276,2.18693,91.9986,10000.0,2000000000.0
link_width_data,transpose,64,0.24,0.12,1.08,2,72,9,4,1,64,24610.0,24325.0,221490.0,219231.0,0.0380078125,0.3425484375,0.9884193417310037,1898.974018,112.619322,2011.59334,1901.895567,97.312,1999.207566,2.185476,92.033,10000.0,2000000000.0
link_width_data,transpose,64,0.25,0.125,1.125,2,72,9,4,1,64,24629.0,24344.0,221661.0,219414.0,0.0380375,0.342834375,0.9884282756100532,2008.733487,112.599408,2121.332895,2011.642343,97.279422,2108.921764,2.184063,92.0782,10000.0,2000000000.0
link_width_data,transpose,64,0.26,0.13,1.17,2,72,9,4,1,64,24641.0,24358.0,221769.0,219506.0,0.038059375,0.342978125,0.9885150764985188,2121.36723,112.922038,2234.289268,2124.308935,97.605419,2221.914353,2.186911,92.1743,10000.0,2000000000.0
link_width_data,transpose,64,0.27,0.135,1.215,2,72,9,4,1,64,24644.0,24363.0,221796.0,219563.0,0.0380671875,0.3430671875,0.9885976302548287,2218.459057,112.914666,2331.373722,2221.613255,97.616529,2319.229784,2.186571,92.1919,10000.0,2000000000.0
link_width_data,transpose,64,0.28,0.14,1.2600000000000002,2,72,9,4,1,64,24644.0,24365.0,221796.0,219593.0,0.0380703125,0.3431140625,0.988678785911378,2311.939503,113.438908,2425.378412,2315.417764,98.106324,2413.524088,2.190252,92.2784,10000.0,2000000000.0
link_width_data,transpose,64,0.29,0.145,1.305,2,72,9,4,1,64,24651.0,24370.0,221859.0,219626.0,0.038078125,0.343165625,0.9886008681189404,2409.696553,112.691875,2522.388428,2413.068548,97.376276,2510.444824,2.183339,92.1419,10000.0,2000000000.0
link_width_data,transpose,64,0.3,0.15,1.3499999999999999,2,72,9,4,1,64,24659.0,24375.0,221931.0,219653.0,0.0380859375,0.3432078125,0.9884829068494262,2495.320533,112.904369,2608.224903,2498.233364,97.517361,2595.750725,2.188807,92.274,10000.0,2000000000.0
link_width_data,transpose,64,0.31,0.155,1.395,2,72,9,4,1,64,24660.0,24378.0,221940.0,219667.0,0.038090625,0.3432296875,0.9885644768856447,2568.769792,112.927558,2681.69735,2571.572034,97.523861,2669.095895,2.188522,92.2712,10000.0,2000000000.0
link_width_data,transpose,64,0.32,0.16,1.44,2,72,9,4,1,64,24660.0,24379.0,221940.0,219676.0,0.0380921875,0.34324375,0.9886050283860502,2638.567907,112.932483,2751.50039,2641.480444,97.525351,2739.005795,2.188086,92.2642,10000.0,2000000000.0
link_width_data,transpose,64,0.33,0.165,1.485,2,72,9,4,1,64,24662.0,24380.0,221958.0,219688.0,0.03809375,0.3432625,0.9885654042656719,2709.467432,112.937121,2822.404553,2712.62022,97.550089,2810.17031,2.18813,92.2706,10000.0,2000000000.0
link_width_data,transpose,64,0.34,0.17,1.53,2,72,9,4,1,64,24663.0,24381.0,221967.0,219697.0,0.0380953125,0.3432765625,0.9885658678992824,2772.75686,112.928223,2885.685083,2776.001966,97.541519,2873.543485,2.188041,92.2715,10000.0,2000000000.0
link_width_data,transpose,64,0.35,0.175,1.575,2,72,9,4,1,64,24661.0,24381.0,221949.0,219707.0,0.0380953125,0.3432921875,0.9886460403065569,2833.446249,113.439523,2946.885772,2836.961321,98.052957,2935.014278,2.191182,92.344,10000.0,2000000000.0
link_width_data,transpose,64,0.36,0.18,1.6199999999999999,2,72,9,4,1,64,24663.0,24381.0,221967.0,219707.0,0.0380953125,0.3432921875,0.9885658678992824,2886.890201,112.894385,2999.784586,2890.479675,97.508564,2987.988239,2.187987,92.2783,10000.0,2000000000.0
link_width_data,transpose,64,0.37,0.185,1.665,2,72,9,4,1,64,24660.0,24380.0,221940.0,219707.0,0.03809375,0.3432921875,0.9886455798864558,2940.553322,112.714643,3053.267966,2944.376902,97.334905,3041.711807,2.181961,92.1481,10000.0,2000000000.0
link_width_data,transpose,64,0.38,0.19,1.71,2,72,9,4,1,64,24659.0,24379.0,221931.0,219712.0,0.0380921875,0.3433,0.9886451194290117,2989.884819,112.722917,3102.607736,2993.882478,97.303793,3091.186271,2.181765,92.1456,10000.0,2000000000.0
link_width_data,transpose,64,0.39,0.195,1.7550000000000001,2,72,9,4,1,64,24660.0,24381.0,221940.0,219721.0,0.0380953125,0.3433140625,0.9886861313868613,3035.671794,112.719331,3148.391124,3039.68714,97.313752,3137.000892,2.181676,92.1474,10000.0,2000000000.0
link_width_data,transpose,64,0.4,0.2,1.8,2,72,9,4,1,64,24660.0,24382.0,221940.0,219721.0,0.038096875,0.3433140625,0.9887266828872668,3080.710401,112.728283,3193.438684,3084.550266,97.315268,3181.865534,2.181767,92.1491,10000.0,2000000000.0
link_width_data,transpose,64,0.41,0.205,1.845,2,72,9,4,1,64,24658.0,24382.0,221922.0,219719.0,0.038096875,0.3433109375,0.9888068780923027,3121.6958,112.853539,3234.54934,3125.687332,97.445906,3223.133238,2.181905,92.1498,10000.0,2000000000.0
link_width_data,transpose,64,0.42,0.21,1.89,2,72,9,4,1,64,24656.0,24381.0,221904.0,219725.0,0.0380953125,0.3433203125,0.9888465282284231,3164.916738,112.886715,3277.803454,3169.018573,97.468918,3266.487491,2.182,92.1524,10000.0,2000000000.0
link_width_data,transpose,64,0.43,0.215,1.935,2,72,9,4,1,64,24656.0,24380.0,221904.0,219732.0,0.03809375,0.34333125,0.9888059701492538,3206.635316,112.870386,3319.505701,3211.081572,97.455655,3308.537227,2.181658,92.1484,10000.0,2000000000.0
